,pred_class,true_class
87549,0.7732422438483417,1
23010,0.7609370497349682,1
34151,0.7576667424172072,1
100802,0.7558704420631093,1
8157,0.7519717132628951,1
47379,0.7471134848998064,1
39975,0.7468503949557699,1
63917,0.7455624565840518,1
7841,0.7411487888294694,1
70154,0.7386411268160289,1
53481,0.7385084018964769,1
50239,0.7371407626878483,1
124615,0.7360349329640646,1
15362,0.7352093186345621,1
51788,0.7340023789745863,1
113281,0.7318981757504496,1
9435,0.7312251897196774,1
78699,0.731081945005135,1
27491,0.7310064451422711,1
93919,0.7308851648732185,1
69690,0.7289960340439086,1
52978,0.7289585010825032,1
89315,0.72895712379564,1
17155,0.728556443533974,1
108517,0.728510032893091,1
109306,0.7276712244174262,1
128890,0.7271413350509471,1
13634,0.7259040891306818,1
127006,0.7257272038591371,1
49375,0.7250165191476687,1
76698,0.7245460253012073,1
69160,0.723892945075364,1
35748,0.7219109820265827,1
53751,0.719085614788648,1
30479,0.7186785595103673,1
62480,0.7177153119535815,1
19885,0.7174825201738536,1
35944,0.7172265383347032,1
13835,0.716894711274364,1
26475,0.7161419394782763,1
31203,0.716130318215952,1
63243,0.7144695222903139,1
11144,0.7141532168096233,1
50024,0.7133917731298103,1
83188,0.7131851378031945,1
7148,0.712966676911032,1
126669,0.712712189131723,1
18951,0.7118389778732594,1
30872,0.7115468355018569,1
5814,0.7108205076343944,1
54087,0.710635677797789,1
51230,0.7105565790904258,1
10637,0.7105032229497994,1
79606,0.7104643054021992,1
96927,0.7099265816403292,1
88170,0.7094843728222724,1
99426,0.7091171228575431,1
3514,0.7090486662426397,1
117954,0.708989850997522,1
103185,0.7083047300975537,1
24212,0.7077590749182574,1
5236,0.7077347074332224,1
120295,0.7076460967424489,1
18343,0.7069070663330924,1
49064,0.7067517317107441,1
114956,0.7063999445258141,1
76106,0.705982453105137,1
88753,0.7055419872426486,1
74831,0.7051118597659074,1
125379,0.7038683118585891,1
55247,0.7037986994198635,1
87184,0.703688233315383,1
9533,0.7034517217213724,1
98361,0.7034037633898009,1
85418,0.7032261489110058,1
89574,0.7030601992402123,1
49405,0.7029202796576968,1
19842,0.7029140137701433,1
4734,0.7025669905407861,1
105588,0.702091144271612,1
119281,0.7018722055535231,1
5055,0.701812347039393,1
37830,0.7015296920061806,1
1234,0.7014040154258462,1
27368,0.7013684073190699,1
81840,0.7013096373110961,1
104244,0.7006913117712885,1
39216,0.7003752252378415,1
61834,0.7002815862714772,1
68824,0.6999239953148678,1
114356,0.699823288934324,1
120413,0.6991118246991621,1
115605,0.6990277393221385,1
88747,0.698623629950155,1
100694,0.6986056165193283,1
112812,0.6984960450977709,1
45019,0.697744465647971,1
46622,0.6973792333415367,1
69470,0.697312775357821,1
21876,0.6971843290597661,1
122313,0.696721241731818,1
27678,0.6967129395459428,1
123331,0.6966307809402764,1
121650,0.6961623108626517,1
122505,0.6960673626700224,1
113190,0.6955314660351826,1
90750,0.6954667315193507,1
54200,0.6951545743803073,1
118870,0.6935260996657456,1
57536,0.6931912985789185,1
113999,0.6929391090387379,1
118828,0.6927811614901555,1
83014,0.6918749466063413,1
86182,0.691055550754629,1
107075,0.6909551550483319,1
28596,0.6905116765547574,1
44815,0.6902211233144567,1
76145,0.6897324843412582,1
43380,0.6896796127406666,1
13095,0.6895909969031044,1
10797,0.689108860910184,1
74274,0.6888972299517734,1
3349,0.6887980197414665,1
66835,0.6887453759682559,1
67473,0.6881599996942389,1
50652,0.6880564465234971,1
62328,0.6880367030681032,1
109666,0.6879874262283288,1
97516,0.6875956659759485,1
39868,0.6872896452381061,1
100538,0.6872435873656403,1
4040,0.6870699017901127,1
88240,0.6870216472767247,1
75735,0.687002357156198,1
106913,0.6865949883301679,1
26947,0.6865605621825802,1
23374,0.6865434996461639,1
70352,0.6861556313766919,1
20687,0.6861114186519711,1
96732,0.6860069228601348,1
23260,0.6857755777863487,1
77204,0.6857166211622826,1
12920,0.6856847305525211,1
58990,0.6855926113843858,1
122910,0.6855876295924244,1
26455,0.6853944754744365,1
10181,0.6852934884483334,1
60396,0.6852702581571481,1
108152,0.6846871352255525,1
121195,0.6839623267247225,1
38941,0.6834720496540996,1
27504,0.6828080868280964,1
19408,0.6827651626309743,1
129062,0.6826908577909602,1
94994,0.6820766459006076,1
107215,0.682042239568657,1
26253,0.6819374515755885,1
69006,0.6816267955676372,1
98313,0.6813817487708604,1
101889,0.6813362790676142,1
55435,0.6812658856450328,1
89672,0.6809005635446771,1
85457,0.6807207967553783,1
46838,0.6806944689937708,1
106535,0.6806458621948944,1
104480,0.6804809338730324,1
51626,0.680407944656901,1
43876,0.6803883113984293,1
69371,0.6803798269536544,1
53420,0.6801909679243807,1
28152,0.6798648535925431,1
52902,0.6791872163596298,1
77519,0.6783835740903384,1
31924,0.678368193814186,1
99223,0.6774499202293603,1
107780,0.6771713560773102,1
20896,0.6769980493314214,1
80388,0.6768128979901366,1
11396,0.6766748476764792,1
86759,0.6764691806453039,1
16396,0.6763376828889734,1
100155,0.6761654374902619,1
85529,0.6758227924398837,1
23410,0.6758098401716834,1
101801,0.6757996027493959,1
62995,0.6757893670142299,1
56107,0.6756731917383094,1
88509,0.6755856725965317,1
93768,0.6751629215799,1
130107,0.675061584264148,1
100521,0.6750178481486473,1
118396,0.6748865732308387,1
94500,0.6747124693182734,1
74450,0.6745789712295255,1
10834,0.6741861097494937,1
3684,0.6741810802260754,1
1098,0.6731136501860648,1
113854,0.6730376801795994,1
28121,0.6729375301191204,1
117607,0.6723970733693978,1
14194,0.6720785225582696,1
101731,0.6714171264186917,1
54714,0.6713073751755834,1
129035,0.6712434192813195,1
128301,0.6712088270156366,1
10035,0.6705993865435997,1
13639,0.6705528294378582,1
77522,0.6702865009632889,1
5093,0.670218181601854,1
121596,0.6700725589719765,1
3116,0.6698933543750196,1
95500,0.6698815116451844,1
95123,0.6697467055756785,1
26614,0.6697222650265514,1
72461,0.6696330486671859,1
121900,0.6691094266574307,1
116230,0.6687075535791716,1
89263,0.6683777287482326,1
25530,0.6682387859636304,1
105254,0.6680586488355503,1
55997,0.6679038177691601,1
65142,0.667629814710946,1
73002,0.667443101453775,1
79399,0.667440411244303,1
49964,0.6671884344983966,1
18324,0.6671278921046357,1
73436,0.666983651819865,1
45699,0.6669057387989004,1
79338,0.6665494566825638,1
52137,0.6661690732092104,1
89139,0.6661253057654603,1
664,0.6660684158979129,1
39900,0.6649945209128297,1
23600,0.6649466379843534,1
98586,0.6644125556312188,1
11474,0.6643893813359176,1
52019,0.6643499636954563,1
66955,0.6643403390311987,1
75812,0.6636701066191677,1
65904,0.6632573731528287,1
61518,0.663089728845507,1
55782,0.6629168848976785,1
37786,0.6626757780078196,1
33860,0.6624633174045258,1
70041,0.6624335180228372,1
42171,0.662410767551554,1
116454,0.6622765391117684,1
25286,0.6617801409865421,1
121463,0.6614455762894352,1
82519,0.6613312168805016,1
88661,0.6606848447132075,1
8191,0.6603095402944654,1
52518,0.6598461610622717,1
56087,0.65962932528726,1
27671,0.6595449729035584,1
33017,0.6592361910892527,1
125902,0.6591985656746902,1
87380,0.6591026832435601,1
128147,0.6582645122187682,1
55438,0.6575016226198712,1
80230,0.657070697011279,1
19703,0.657006220952679,1
18952,0.6569856668811169,1
119457,0.6568455333156054,1
24858,0.6568293300197603,1
73484,0.6561910488196582,1
103395,0.6561098793882904,1
121215,0.6560520679456643,1
44963,0.6560079304105706,1
86686,0.655874830250003,1
126539,0.6553664419708413,1
111777,0.6551740394391985,1
97306,0.6540666541656285,1
28621,0.6538850071501129,1
94690,0.6537279211595189,1
53968,0.6534444611891829,1
128777,0.6532211937976615,1
45614,0.6530430928221234,1
81214,0.6521101978242141,1
96359,0.6520199638513094,1
101569,0.6518583627412633,1
39074,0.6518213926636396,1
28473,0.6508176617248597,1
128418,0.6500958151200037,1
7090,0.6493849947697007,1
59294,0.6484284021882567,1
108907,0.6478527326831084,1
38521,0.6476796948230107,1
9795,0.6450410857870315,1
110351,0.6444352988967946,1
92308,0.6439170532346241,1
129830,0.6437398481978597,1
69210,0.6435768421087986,1
30576,0.6432918556820043,1
62242,0.6427829088455598,1
107525,0.6423018127230112,1
114548,0.6412921054670321,1
41890,0.6412315528091078,1
2902,0.6406002308168892,1
15120,0.6401043111698492,1
48314,0.6394975909127286,1
64042,0.6394315438023496,1
123903,0.6375190432321561,1
97842,0.6374194183787487,1
46465,0.6371864854905973,1
84847,0.6370248159448707,1
2159,0.6340230063784045,1
61663,0.6338595575482122,1
73324,0.6336113613851465,1
118017,0.6334282889151489,1
112041,0.6327439996037769,1
61241,0.6324321659331388,1
49130,0.6322048521294727,1
19449,0.6319816617019408,1
109674,0.6311886961766214,1
118636,0.6305115237277937,1
113482,0.6301795821399141,1
85796,0.6299499501575704,1
17181,0.6288961272412817,1
109951,0.6287614550682749,1
113845,0.6286004602515165,1
93838,0.6285982019308549,1
59729,0.628162798513425,1
30683,0.627942953380281,1
