,pred_class,true_class
81152,0.47426617257552056,0
15833,0.4636064646357315,0
59993,0.38382976710223965,0
113709,0.38246780822913296,0
98175,0.38206715713638645,0
124946,0.3797470262219277,0
97026,0.3790245750519695,0
119684,0.37873975280603883,0
12967,0.37850411354905367,0
44780,0.37752648995031246,0
97066,0.3760315113194526,0
16158,0.3759717948069345,0
2463,0.3746892759662792,0
45578,0.374230981999809,0
99971,0.37419507421180936,0
60268,0.37390049406927783,0
129752,0.373669343997172,0
12520,0.37334240194676127,0
43970,0.3732616411392268,0
103850,0.3725231068523425,0
49328,0.37126180503335965,0
94285,0.3711155261887737,0
11625,0.370297396167916,0
40968,0.37015961531906444,0
54897,0.3696045332965967,0
29235,0.3693924093176069,0
5468,0.3690287878831016,0
54862,0.3689511433715457,0
8477,0.3688410272535344,0
67504,0.3686942399400205,0
118826,0.36856017833475613,0
105697,0.36843449989633675,0
75300,0.36831924464427723,0
72251,0.36787415635247916,0
66921,0.36778391222212387,0
103764,0.3674725053934805,0
23631,0.3671397762134399,0
65733,0.3670779508046643,0
28032,0.36692308539930896,0
3282,0.3668767182763421,0
46568,0.3664302802971195,0
65292,0.36642905956304983,0
54237,0.3659770447152999,0
63507,0.36583570605053656,0
60585,0.3653053469055612,0
28755,0.3652747148416947,0
49278,0.3650525886542312,0
76361,0.3648754955673506,0
89241,0.36468497222958746,0
84703,0.36450887608513055,0
48449,0.3644813929067154,0
3666,0.3643084712265166,0
9725,0.36430131754719425,0
96173,0.3642763996784559,0
40566,0.36397121887265393,0
127022,0.36390696758282653,0
26278,0.36377678204376873,0
118458,0.36337254446589484,0
120304,0.3633453829686727,0
37867,0.3632772605886448,0
110280,0.3632020719207734,0
877,0.3631615244907371,0
48868,0.3631457541256233,0
56570,0.36313572417026807,0
44746,0.3629281746085928,0
90977,0.36279968072688645,0
51579,0.362651609878989,0
62221,0.36256006766964505,0
59577,0.36244840425542935,0
72140,0.36242813680331015,0
104517,0.36199987258369715,0
43638,0.36197576647705026,0
49085,0.36192486771930077,0
47499,0.36191734009192206,0
35223,0.3618912323304305,0
64985,0.361857654915965,0
17612,0.3616656006298185,0
7525,0.361641142300768,0
122520,0.361538521587398,0
107641,0.36140262959511665,0
71096,0.36138029913045316,0
112054,0.3613151177358234,0
105834,0.36127320916997235,0
61721,0.36121746756449097,0
80281,0.36099614444753364,0
116938,0.3607564628326432,0
65907,0.3607059344243237,0
60593,0.36054669035581594,0
84027,0.35992475917412586,0
76429,0.3599206675134242,0
43825,0.359818901917365,0
116395,0.3596262349132249,0
9028,0.3595742257526366,0
34867,0.35955158153894723,0
59765,0.35953643421150067,0
126591,0.35948799552502214,0
74117,0.3594340676427128,0
95522,0.35937438170656705,0
74195,0.3592719799122837,0
58643,0.35915883652027425,0
8634,0.3590915374388269,0
66156,0.35888591440475404,0
60828,0.35878943476816466,0
105841,0.3587595727503521,0
108191,0.35875032852185623,0
48629,0.3586910769627314,0
14447,0.3586776565296825,0
98106,0.3586373267321605,0
106397,0.3586143472450705,0
102315,0.358599294043447,0
86007,0.3584397255734138,0
95381,0.35838647086506137,0
55769,0.35836479350629913,0
26337,0.35833744184192123,0
109914,0.35826164772452596,0
46282,0.35817113250741023,0
27009,0.3581661447485272,0
101419,0.3580637135048586,0
56622,0.3580020687666851,0
25091,0.35763986178451823,0
52501,0.35757081299492566,0
81472,0.3575374288250323,0
124208,0.35741608103542355,0
13530,0.3572286520780527,0
125333,0.3571121635773174,0
37623,0.3570701898665729,0
99958,0.3570366895360924,0
53115,0.35699197371797425,0
17401,0.35673956907137366,0
116438,0.3566027050408892,0
89754,0.35657989064388834,0
126195,0.3565031795420223,0
44603,0.3564789924927261,0
65680,0.3564448154481004,0
100070,0.35638298546972674,0
95271,0.35632634531794116,0
109847,0.35632320857469774,0
119367,0.35622043726353986,0
60042,0.35607143580413697,0
51333,0.3557874363454389,0
112424,0.35571621394604297,0
95175,0.35571576732578464,0
47175,0.35553111365672746,0
114393,0.3555076329851729,0
65624,0.35536916009195935,0
5158,0.3552798581500088,0
121080,0.3552636767678671,0
71014,0.3552213306654217,0
112361,0.35509194292835394,0
33028,0.3550385693766768,0
33374,0.3549285548470678,0
84038,0.35482598991940245,0
11647,0.35462403987241536,0
79849,0.3544683734570985,0
69850,0.35437584840652486,0
25158,0.3543292821343558,0
77093,0.35425799289678744,0
70224,0.3541337125420582,0
83816,0.35411633284672067,0
127620,0.35406868076712156,0
111696,0.3540249943905661,0
56317,0.3540132734672238,0
90654,0.3539965658561724,0
44251,0.35398513676131077,0
44641,0.35395723030346776,0
32121,0.35387291004936283,0
98162,0.35378016716018745,0
59976,0.3537595505816619,0
11581,0.35369757123586504,0
81661,0.35364508084775514,0
63193,0.35357938318657584,0
45622,0.3535409485896199,0
91355,0.35343063621917986,0
22523,0.3533946792005996,0
37304,0.3531678058761735,0
129242,0.3530950657545385,0
3653,0.3530866582584066,0
91056,0.35308524458561297,0
128971,0.3530674534256749,0
102274,0.3530447743322626,0
78165,0.35291398312412653,0
67430,0.35289740040069356,0
20487,0.35283620454343495,0
54180,0.3528293408301598,0
116859,0.3528222570827135,0
114353,0.3527946495775766,0
122424,0.35276521148337037,0
87967,0.35263308368688695,0
110133,0.35245075802533266,0
39644,0.35231802813845,0
44337,0.3521651588136046,0
104020,0.3521280412786109,0
123876,0.35210342289126423,0
67805,0.3520415837018939,0
62523,0.35201837111562007,0
64559,0.3519334403056708,0
33830,0.3519286040478337,0
127987,0.3519005572745075,0
110494,0.35189149577641077,0
93355,0.35181524979507567,0
80311,0.35179774873913866,0
97367,0.3517019703754682,0
15115,0.35169955807001885,0
15794,0.35167631993761034,0
66789,0.351636244217857,0
24626,0.35163214785807356,0
79671,0.35148329686919794,0
105699,0.35146276381554914,0
